Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S210440084,Black-tailed Gull,Larus crassirostris,6444,7,CN-33,,L4285160,温州湾永强海滨 (Wenzhou Bay--Yongqiang Coast),27.8245788,120.8687926,2025-01-24,09:00 AM,eBird - Traveling Count,346,1,22.354,,11
S209606403,Common Gull,Larus canus,6447,1,SE-M,,L4947936,Falsterbonäset--Nabben,55.3779058,12.810582,2025-01-17,02:06 PM,eBird - Traveling Count,64,1,3.926,,3
S210440125,Common Gull,Larus canus,6447,2,NL-ZH,,L39641287,Topaz Zuydtwijck en Topaz Hoofdkantoor,52.149671,4.471733,2025-01-23,12:30 PM,eBird - Traveling Count,60,1,.5,,1
S209834982,Common Gull,Larus canus,6447,1,CN-63,,L22050022,"关塘村, 海南藏族自治州 CN-青海省 35.98347, 100.84121",35.983467,100.84121,2025-01-18,01:30 PM,eBird - Traveling Count,180,1,5.,,1
S209890210,Common Gull,Larus canus,6447,5,CN-31,,L2080562,崇明东滩鸟类国家级自然保护区 (Chongming Dongtan NNR),31.4951401,121.9647217,2025-01-19,08:00 AM,eBird - Traveling Count,480,1,50.,,12
S207937170,Common Gull,Larus canus,6447,1,CN-32,,L39157168,川水湾湿地公园 (Chuanshui Bay Wetland Park),32.956129,120.894962,2025-01-04,01:48 PM,eBird - Traveling Count,122,1,3.072,,2
S209594026,Common Gull,Larus canus,6447,1,CN-63,,L15806042,龙羊峡 (Longyangxia),36.190295,100.7667781,2025-01-17,10:25 AM,eBird - Traveling Count,420,1,5.,,1
S209834980,Common Gull,Larus canus,6447,1,CN-63,,L15806042,龙羊峡 (Longyangxia),36.190295,100.7667781,2025-01-18,09:27 AM,eBird - Traveling Count,120,1,3.,,1
S209845315,Common Gull (Russian),Larus canus heinei,6449,1,CN-37,,L8468286,前三岛海域 (The Three-island Waters),34.9950933,119.8224797,2025-01-19,07:40 AM,eBird - Traveling Count,380,1,50.,,8,,Photoed.
S208588434,Common Gull (Russian),Larus canus heinei,6449,2,CN-12,,L32227922,子牙新河口 (New Ziya River Estuary),38.665283,117.5768166,2025-01-09,02:47 PM,eBird - Traveling Count,88,1,7.194,,4,,"White-headed, yellow-billed, smaller than Mongolia Gulls."
S208588717,Common Gull (Russian),Larus canus heinei,6449,2,CN-12,,L22325925,独流减河口 (Duliujian River Estuary),38.7678835,117.5821975,2025-01-09,04:49 PM,eBird - Traveling Count,20,1,.2,,4,,White-headed
S209845315,Common Gull (Kamchatka),Larus canus kamtschatschensis,6450,2,CN-37,,L8468286,前三岛海域 (The Three-island Waters),34.9950933,119.8224797,2025-01-19,07:40 AM,eBird - Traveling Count,380,1,50.,,8
S208221895,Common Gull (Kamchatka),Larus canus kamtschatschensis,6450,1,CN-32,,L3651124,条子泥 (Tiaozini Tidal Flats),32.8754268,120.9679583,2025-01-04,08:00 AM,eBird - Traveling Count,480,1,50.,,10
S207835510,Ring-billed Gull,Larus delawarensis,6455,5,US-NC,New Hanover,L241664,Fort Fisher SRA--Basin Trail and Aquarium Pond,33.964264,-77.922871,2025-01-03,11:31 AM,eBird - Traveling Count,30,1,.492,,2
S208571842,Ring-billed Gull,Larus delawarensis,6455,9,US-NY,Queens,L1051393,John F Kennedy International Airport (JFK),40.6448289,-73.783493,2025-01-07,07:09 AM,eBird - Stationary Count,51,1,,,1
S208571842,American Herring Gull,Larus smithsonianus,6472,4,US-NY,Queens,L1051393,John F Kennedy International Airport (JFK),40.6448289,-73.783493,2025-01-07,07:09 AM,eBird - Stationary Count,51,1,,,1
S208679480,Vega Gull,Larus vegae,6474,5,CN-37,,L28957516,Qingdao Polar Ocean World（青岛极地海洋世界）,36.0681042,120.4437985,2025-01-10,01:30 PM,eBird - Stationary Count,105,1,,,2
S209845315,Vega Gull,Larus vegae,6474,1,CN-37,,L8468286,前三岛海域 (The Three-island Waters),34.9950933,119.8224797,2025-01-19,07:40 AM,eBird - Traveling Count,380,1,50.,,8
S208588434,Vega Gull,Larus vegae,6474,1,CN-12,,L32227922,子牙新河口 (New Ziya River Estuary),38.665283,117.5768166,2025-01-09,02:47 PM,eBird - Traveling Count,88,1,7.194,,4
S209890210,Vega Gull,Larus vegae,6474,1,CN-31,,L2080562,崇明东滩鸟类国家级自然保护区 (Chongming Dongtan NNR),31.4951401,121.9647217,2025-01-19,08:00 AM,eBird - Traveling Count,480,1,50.,,12
S210135026,Vega Gull,Larus vegae,6474,20,CN-31,,L2080562,崇明东滩鸟类国家级自然保护区 (Chongming Dongtan NNR),31.4951401,121.9647217,2025-01-21,09:15 AM,eBird - Traveling Count,320,1,25.,,3
S207937170,Vega Gull,Larus vegae,6474,15,CN-32,,L39157168,川水湾湿地公园 (Chuanshui Bay Wetland Park),32.956129,120.894962,2025-01-04,01:48 PM,eBird - Traveling Count,122,1,3.072,,2
S210003450,Vega Gull,Larus vegae,6474,2,CN-21,,L38395793,志愿军公园 (CPVA Memorial Park),40.145813,124.4243284,2025-01-19,08:00 AM,eBird - Traveling Count,60,1,4.828,,1
S210336067,Vega Gull,Larus vegae,6474,38,CN-33,,L13032985,"浦沿江滩 (Puyan Section, Qiantang River)",30.1492958,120.1415074,2025-01-23,01:09 PM,eBird - Traveling Count,29,1,1.77,,1
S210440084,Vega Gull,Larus vegae,6474,2,CN-33,,L4285160,温州湾永强海滨 (Wenzhou Bay--Yongqiang Coast),27.8245788,120.8687926,2025-01-24,09:00 AM,eBird - Traveling Count,346,1,22.354,,11
S208571194,Vega Gull,Larus vegae,6474,3,CN-32,,L9155195,盐城湿地珍禽国家级自然保护区 (Yancheng Wetland NNR),33.603891,120.5134201,2025-01-09,10:59 AM,eBird - Traveling Count,111,1,3.476,,3
S210123691,Mongolian Gull,Larus mongolicus,6476,5,CN-41,,L39596554,012125 LTDU,34.856247,112.576787,2025-01-21,01:03 PM,eBird - Stationary Count,32,1,,,4
S210122215,Mongolian Gull,Larus mongolicus,6476,5,CN-41,,L39596258,012125 VESC,34.880842,112.533757,2025-01-21,12:24 PM,eBird - Stationary Count,23,1,,,4
S208679480,Mongolian Gull,Larus mongolicus,6476,10,CN-37,,L28957516,Qingdao Polar Ocean World（青岛极地海洋世界）,36.0681042,120.4437985,2025-01-10,01:30 PM,eBird - Stationary Count,105,1,,,2
S209842272,Mongolian Gull,Larus mongolicus,6476,2,CN-36,,L39538602,"Yugan, Shangrao CN-Jiangxi 28.76166, 116.39649",28.761657,116.396489,2025-01-19,12:10 PM,eBird - Casual Observation,,0,,,1
S209695745,Mongolian Gull,Larus mongolicus,6476,5,CN-37,,L39507376,世帆赛基地（World Sailing Championships Base）,35.400405,119.558957,2025-01-18,02:40 PM,eBird - Traveling Count,21,1,.323,,2
S209853239,Mongolian Gull,Larus mongolicus,6476,30,CN-37,,L22348336,傅疃河大桥 (Futuanhe Bridge),35.341557,119.443451,2025-01-19,04:37 PM,eBird - Traveling Count,26,1,.396,,4
S209834982,Mongolian Gull,Larus mongolicus,6476,1,CN-63,,L22050022,"关塘村, 海南藏族自治州 CN-青海省 35.98347, 100.84121",35.983467,100.84121,2025-01-18,01:30 PM,eBird - Traveling Count,180,1,5.,,1
S209845315,Mongolian Gull,Larus mongolicus,6476,216,CN-37,,L8468286,前三岛海域 (The Three-island Waters),34.9950933,119.8224797,2025-01-19,07:40 AM,eBird - Traveling Count,380,1,50.,,8
S208567728,Mongolian Gull,Larus mongolicus,6476,4,CN-12,,L32413954,北大港水库 (Beidagang Reservoir),38.7358754,117.3537965,2025-01-09,10:40 AM,eBird - Traveling Count,199,1,20.,,4
S210156940,Mongolian Gull,Larus mongolicus,6476,X,CN-34,,L5765754,升金湖 (Shengjin Lake),30.3755681,117.1052885,2025-01-11,08:09 AM,eBird - Stationary Count,614,1,,,1
S209681836,Mongolian Gull,Larus mongolicus,6476,1,CN-36,,L2478432,吴城 (Wu Cheng),29.1863012,116.0184929,2025-01-18,11:13 AM,eBird - Stationary Count,31,1,,,9,,,Waiting for IMEA from NE side of the parking lot
S210151344,Mongolian Gull,Larus mongolicus,6476,1,CN-35,,L8700163,围头湾 (Weitou Bay Wetlands),24.5792619,118.568585,2025-01-04,10:19 AM,eBird - Stationary Count,120,1,,,4
S210156937,Mongolian Gull,Larus mongolicus,6476,X,CN-42,,L39437228,太白湖,29.964639,115.818634,2025-01-15,08:27 AM,eBird - Stationary Count,180,1,,,1
S208588434,Mongolian Gull,Larus mongolicus,6476,80,CN-12,,L32227922,子牙新河口 (New Ziya River Estuary),38.665283,117.5768166,2025-01-09,02:47 PM,eBird - Traveling Count,88,1,7.194,,4
S210133479,Mongolian Gull,Larus mongolicus,6476,1,CN-37,,L6840866,小埠东橡胶坝 (Xiaobudong Inflatable Dam),35.0351093,118.373791,2025-01-21,03:54 PM,eBird - Traveling Count,98,1,3.401,,1
S210498644,Mongolian Gull,Larus mongolicus,6476,1,CN-37,,L37691912,小开河湿地,37.7456801,117.7593639,2025-01-23,02:30 PM,eBird - Traveling Count,110,1,10.,,2
S209890210,Mongolian Gull,Larus mongolicus,6476,50,CN-31,,L2080562,崇明东滩鸟类国家级自然保护区 (Chongming Dongtan NNR),31.4951401,121.9647217,2025-01-19,08:00 AM,eBird - Traveling Count,480,1,50.,,12
S210135026,Mongolian Gull,Larus mongolicus,6476,50,CN-31,,L2080562,崇明东滩鸟类国家级自然保护区 (Chongming Dongtan NNR),31.4951401,121.9647217,2025-01-21,09:15 AM,eBird - Traveling Count,320,1,25.,,3
S207937170,Mongolian Gull,Larus mongolicus,6476,10,CN-32,,L39157168,川水湾湿地公园 (Chuanshui Bay Wetland Park),32.956129,120.894962,2025-01-04,01:48 PM,eBird - Traveling Count,122,1,3.072,,2
S208221895,Mongolian Gull,Larus mongolicus,6476,5,CN-32,,L3651124,条子泥 (Tiaozini Tidal Flats),32.8754268,120.9679583,2025-01-04,08:00 AM,eBird - Traveling Count,480,1,50.,,10
S207912011,Mongolian Gull,Larus mongolicus,6476,6,CN-32,,L3651124,条子泥 (Tiaozini Tidal Flats),32.8754268,120.9679583,2025-01-04,08:46 AM,eBird - Traveling Count,221,1,32.15,,2
S210031487,Mongolian Gull,Larus mongolicus,6476,11,CN-32,,L17507817,水八仙生态文化园 (Shuibaxian Eco-Cultural Park),31.2388439,120.8011026,2025-01-20,03:14 PM,eBird - Traveling Count,152,1,6.22,,1
S210125932,Mongolian Gull,Larus mongolicus,6476,1,CN-41,,L39597093,汉光武帝陵(Han Emperor Guangwu Mausoleum),34.842259,112.595175,2025-01-21,02:18 PM,eBird - Traveling Count,36,1,.901,,4
S210212966,Mongolian Gull,Larus mongolicus,6476,X,CN-34,,L22118855,泊湖 (Bo Lake),30.1506695,116.4660487,2025-01-13,01:00 PM,eBird - Stationary Count,330,1,,,1
S207929340,Mongolian Gull,Larus mongolicus,6476,3,CN-33,,L13032985,"浦沿江滩 (Puyan Section, Qiantang River)",30.1492958,120.1415074,2025-01-04,01:41 PM,eBird - Stationary Count,17,1,,,3
S210336067,Mongolian Gull,Larus mongolicus,6476,12,CN-33,,L13032985,"浦沿江滩 (Puyan Section, Qiantang River)",30.1492958,120.1415074,2025-01-23,01:09 PM,eBird - Traveling Count,29,1,1.77,,1
S209593824,Mongolian Gull,Larus mongolicus,6476,5,CN-42,,L39484764,涨渡湖 (Zhangdu Lake),30.6693048,114.7253365,2025-01-13,03:20 PM,eBird - Stationary Count,60,0,,,3
S209210987,Mongolian Gull,Larus mongolicus,6476,1,CN-42,,L19181001,涨渡湖湿地,30.6215228,114.6614135,2025-01-12,10:22 AM,eBird - Traveling Count,30,1,4.67,,2
S209595865,Mongolian Gull,Larus mongolicus,6476,5,CN-32,,L11633969,清阳港鱼塘 (Qingyanggang Fish Ponds),33.5634254,120.5536683,2025-01-10,10:30 AM,eBird - Traveling Count,180,0,5.,,5
S210440084,Mongolian Gull,Larus mongolicus,6476,21,CN-33,,L4285160,温州湾永强海滨 (Wenzhou Bay--Yongqiang Coast),27.8245788,120.8687926,2025-01-24,09:00 AM,eBird - Traveling Count,346,1,22.354,,11
S210031447,Mongolian Gull,Larus mongolicus,6476,10,CN-32,,L36350012,澄湖--西岸 (Cheng Lake--west bank),31.2223965,120.8002537,2025-01-20,01:36 PM,eBird - Traveling Count,88,1,4.076,,1
S208588717,Mongolian Gull,Larus mongolicus,6476,5,CN-12,,L22325925,独流减河口 (Duliujian River Estuary),38.7678835,117.5821975,2025-01-09,04:49 PM,eBird - Traveling Count,20,1,.2,,4
S209678365,Mongolian Gull,Larus mongolicus,6476,3,CN-36,,L39503287,狮子山,29.123604,115.959571,2025-01-18,10:07 AM,eBird - Stationary Count,38,1,,,9
S209831734,Mongolian Gull,Larus mongolicus,6476,3,CN-36,,L28643508,矶山 (Jishan Island),28.8955098,116.3268012,2025-01-19,07:50 AM,eBird - Traveling Count,134,1,6.541,,9
S209844591,Mongolian Gull,Larus mongolicus,6476,8,CN-35,,L29998165,翔安大桥下,24.5609822,118.1854562,2025-01-19,01:30 PM,eBird - Traveling Count,28,1,1.,,2,,,海上乘船观察
S210156938,Mongolian Gull,Larus mongolicus,6476,X,CN-34,,L39417487,龙感湖,29.930536,116.10699,2025-01-14,12:07 PM,eBird - Stationary Count,429,1,,,1
S209594026,Mongolian Gull,Larus mongolicus,6476,1,CN-63,,L15806042,龙羊峡 (Longyangxia),36.190295,100.7667781,2025-01-17,10:25 AM,eBird - Traveling Count,420,1,5.,,1
S209834980,Mongolian Gull,Larus mongolicus,6476,1,CN-63,,L15806042,龙羊峡 (Longyangxia),36.190295,100.7667781,2025-01-18,09:27 AM,eBird - Traveling Count,120,1,3.,,1
S208679480,Vega/Mongolian Gull,Larus vegae/mongolicus,6477,80,CN-37,,L28957516,Qingdao Polar Ocean World（青岛极地海洋世界）,36.0681042,120.4437985,2025-01-10,01:30 PM,eBird - Stationary Count,105,1,,,2
S208958436,Vega/Mongolian Gull,Larus vegae/mongolicus,6477,80,CN-37,,L8468286,前三岛海域 (The Three-island Waters),34.9950933,119.8224797,2025-01-12,07:39 AM,eBird - Traveling Count,291,1,99.382,,8,,,135km
S210579237,Vega/Mongolian Gull,Larus vegae/mongolicus,6477,1,CN-37,,L39685514,南海水库,37.3158512,117.9526661,2025-01-25,02:50 PM,eBird - Traveling Count,50,1,2.,,2
S210133572,Vega/Mongolian Gull,Larus vegae/mongolicus,6477,1,CN-37,,L6840866,小埠东橡胶坝 (Xiaobudong Inflatable Dam),35.0351093,118.373791,2025-01-20,04:29 PM,eBird - Traveling Count,52,1,1.19,,1,,1st year
S210135026,Vega/Mongolian Gull,Larus vegae/mongolicus,6477,120,CN-31,,L2080562,崇明东滩鸟类国家级自然保护区 (Chongming Dongtan NNR),31.4951401,121.9647217,2025-01-21,09:15 AM,eBird - Traveling Count,320,1,25.,,3
S208355124,Vega/Mongolian Gull,Larus vegae/mongolicus,6477,8,CN-32,,L39241016,新济州,31.835884,118.525643,2025-01-07,09:41 AM,eBird - Traveling Count,256,1,23.33,,3
S210336067,Vega/Mongolian Gull,Larus vegae/mongolicus,6477,8,CN-33,,L13032985,"浦沿江滩 (Puyan Section, Qiantang River)",30.1492958,120.1415074,2025-01-23,01:09 PM,eBird - Traveling Count,29,1,1.77,,1
S208571194,Vega/Mongolian Gull,Larus vegae/mongolicus,6477,10,CN-32,,L9155195,盐城湿地珍禽国家级自然保护区 (Yancheng Wetland NNR),33.603891,120.5134201,2025-01-09,10:59 AM,eBird - Traveling Count,111,1,3.476,,3
S209100014,Vega/Mongolian Gull,Larus vegae/mongolicus,6477,1,CN-34,,L17456398,石臼湖 [安徽] (Shijiu Lake [Anhui]),31.5040035,118.8386108,2025-01-12,08:26 AM,eBird - Traveling Count,484,1,70.921,,6
S209100165,Vega/Mongolian Gull,Larus vegae/mongolicus,6477,2,CN-32,,L39186437,龙袍湿地,32.205777,118.990188,2025-01-05,08:37 AM,eBird - Traveling Count,260,1,18.,,6
S209691575,Vega/Mongolian Gull,Larus vegae/mongolicus,6477,20,KR-49,,L14837240,제주시--탑동광장(Jeju City--Tapdong Plaza),33.518615,126.523745,2025-01-18,02:20 PM,eBird - Traveling Count,120,1,5.,,1
S209606403,European Herring Gull,Larus argentatus,6478,1,SE-M,,L4947936,Falsterbonäset--Nabben,55.3779058,12.810582,2025-01-17,02:06 PM,eBird - Traveling Count,64,1,3.926,,3
S210440125,European Herring Gull,Larus argentatus,6478,10,NL-ZH,,L39641287,Topaz Zuydtwijck en Topaz Hoofdkantoor,52.149671,4.471733,2025-01-23,12:30 PM,eBird - Traveling Count,60,1,.5,,1
S209606403,Great Black-backed Gull,Larus marinus,6494,1,SE-M,,L4947936,Falsterbonäset--Nabben,55.3779058,12.810582,2025-01-17,02:06 PM,eBird - Traveling Count,64,1,3.926,,3
S208679480,Lesser Black-backed Gull,Larus fuscus,6508,1,CN-37,,L28957516,Qingdao Polar Ocean World（青岛极地海洋世界）,36.0681042,120.4437985,2025-01-10,01:30 PM,eBird - Stationary Count,105,1,,,2
S210440125,Lesser Black-backed Gull,Larus fuscus,6508,1,NL-ZH,,L39641287,Topaz Zuydtwijck en Topaz Hoofdkantoor,52.149671,4.471733,2025-01-23,12:30 PM,eBird - Traveling Count,60,1,.5,,1
S208491486,Lesser Black-backed Gull,Larus fuscus,6508,6,CN-44,,L4117278,沟口滩涂 (Goukou Mudflat),20.764297,110.3978324,2025-01-08,12:00 PM,eBird - Traveling Count,180,1,5.,,4
S209844591,Lesser Black-backed Gull,Larus fuscus,6508,15,CN-35,,L29998165,翔安大桥下,24.5609822,118.1854562,2025-01-19,01:30 PM,eBird - Traveling Count,28,1,1.,,2,,,海上乘船观察
S208789756,Lesser Black-backed Gull,Larus fuscus,6508,1,CN-44,,L39324557,龙营围 (Longyingwei),21.4610767,109.8834245,2025-01-11,08:53 AM,eBird - Traveling Count,74,1,6.,,4
S209695745,Lesser Black-backed Gull (Heuglin's),Larus fuscus heuglini,6512,1,CN-37,,L39507376,世帆赛基地（World Sailing Championships Base）,35.400405,119.558957,2025-01-18,02:40 PM,eBird - Traveling Count,21,1,.323,,2
S209845315,Lesser Black-backed Gull (Heuglin's),Larus fuscus heuglini,6512,1,CN-37,,L8468286,前三岛海域 (The Three-island Waters),34.9950933,119.8224797,2025-01-19,07:40 AM,eBird - Traveling Count,380,1,50.,,8
S209890210,Lesser Black-backed Gull (Heuglin's),Larus fuscus heuglini,6512,2,CN-31,,L2080562,崇明东滩鸟类国家级自然保护区 (Chongming Dongtan NNR),31.4951401,121.9647217,2025-01-19,08:00 AM,eBird - Traveling Count,480,1,50.,,12
S208221895,Lesser Black-backed Gull (Heuglin's),Larus fuscus heuglini,6512,1,CN-32,,L3651124,条子泥 (Tiaozini Tidal Flats),32.8754268,120.9679583,2025-01-04,08:00 AM,eBird - Traveling Count,480,1,50.,,10
S207912011,Lesser Black-backed Gull (Heuglin's),Larus fuscus heuglini,6512,2,CN-32,,L3651124,条子泥 (Tiaozini Tidal Flats),32.8754268,120.9679583,2025-01-04,08:46 AM,eBird - Traveling Count,221,1,32.15,,2
S209831734,Lesser Black-backed Gull (Heuglin's),Larus fuscus heuglini,6512,1,CN-36,,L28643508,矶山 (Jishan Island),28.8955098,116.3268012,2025-01-19,07:50 AM,eBird - Traveling Count,134,1,6.541,,9
S207937170,Lesser Black-backed Gull (taimyrensis),Larus fuscus taimyrensis,6514,2,CN-32,,L39157168,川水湾湿地公园 (Chuanshui Bay Wetland Park),32.956129,120.894962,2025-01-04,01:48 PM,eBird - Traveling Count,122,1,3.072,,2
S208487609,Lesser Black-backed Gull (taimyrensis),Larus fuscus taimyrensis,6514,1,CN-44,,L4112725,散头咀 (Santouzui Beach),21.6189532,111.7857921,2025-01-07,09:28 AM,eBird - Traveling Count,180,0,4.,,11
S209831734,Lesser Black-backed Gull (taimyrensis),Larus fuscus taimyrensis,6514,3,CN-36,,L28643508,矶山 (Jishan Island),28.8955098,116.3268012,2025-01-19,07:50 AM,eBird - Traveling Count,134,1,6.541,,9
S210218482,California Gull,Larus californicus,6522,2,US-CA,Santa Clara,L4972400,Penitencia Creek Park,37.3897517,-121.847021,2025-01-20,04:57 PM,eBird - Traveling Count,48,1,1.053,,1
S209838910,gull sp.,Larinae sp.,6548,10,US-WA,King,L3494695,Elliott Bay Trail--Terminal 91,47.631283,-122.3778409,2025-01-18,10:00 AM,eBird - Traveling Count,120,0,3.,,3
S210157745,Gull-billed Tern,Gelochelidon nilotica,6636,10,CN-44,,L39324589,东简镇 (Dongjian Town),20.9837494,110.4790742,2025-01-10,02:15 PM,eBird - Stationary Count,50,1,,,3
S208775585,Gull-billed Tern,Gelochelidon nilotica,6636,5,CN-44,,L4206182,排沙沙岛 (Paisha Sandbar),20.9196754,110.4934931,2025-01-10,08:30 AM,eBird - Traveling Count,240,1,4.,,4
S208381349,Caspian Tern,Hydroprogne caspia,6644,85,CN-35,,L21981661,七星礁 (Qixingjiao),24.5586349,118.2842936,2025-01-07,04:00 PM,eBird - Stationary Count,80,0,,,1
S208789476,Caspian Tern,Hydroprogne caspia,6644,50,CN-44,,L39324486,东里盐场 (Dongli Mudflat),20.831559,110.339509,2025-01-08,04:08 PM,eBird - Traveling Count,60,1,3.,,4
S210151344,Caspian Tern,Hydroprogne caspia,6644,10,CN-35,,L8700163,围头湾 (Weitou Bay Wetlands),24.5792619,118.568585,2025-01-04,10:19 AM,eBird - Stationary Count,120,1,,,4
S210135026,Caspian Tern,Hydroprogne caspia,6644,2,CN-31,,L2080562,崇明东滩鸟类国家级自然保护区 (Chongming Dongtan NNR),31.4951401,121.9647217,2025-01-21,09:15 AM,eBird - Traveling Count,320,1,25.,,3
S208775585,Caspian Tern,Hydroprogne caspia,6644,5,CN-44,,L4206182,排沙沙岛 (Paisha Sandbar),20.9196754,110.4934931,2025-01-10,08:30 AM,eBird - Traveling Count,240,1,4.,,4
S208491486,Caspian Tern,Hydroprogne caspia,6644,200,CN-44,,L4117278,沟口滩涂 (Goukou Mudflat),20.764297,110.3978324,2025-01-08,12:00 PM,eBird - Traveling Count,180,1,5.,,4
S209844591,Caspian Tern,Hydroprogne caspia,6644,2,CN-35,,L29998165,翔安大桥下,24.5609822,118.1854562,2025-01-19,01:30 PM,eBird - Traveling Count,28,1,1.,,2,,,海上乘船观察
S207772732,Caspian Tern,Hydroprogne caspia,6644,1,CN-35,,L31754406,马銮湾湿地 (Maluan Bay Wetlands),24.5528719,118.0084178,2025-01-01,02:19 PM,eBird - Traveling Count,193,1,2.,,4
S210157776,Whiskered Tern,Chlidonias hybrida,6646,50,CN-44,,L39324476,和安镇湿地 (He'an Wetlands),20.6326,110.3794,2025-01-08,08:10 AM,eBird - Traveling Count,120,1,10.,,4
S208775585,Whiskered Tern,Chlidonias hybrida,6646,50,CN-44,,L4206182,排沙沙岛 (Paisha Sandbar),20.9196754,110.4934931,2025-01-10,08:30 AM,eBird - Traveling Count,240,1,4.,,4
S208491486,Whiskered Tern,Chlidonias hybrida,6646,20,CN-44,,L4117278,沟口滩涂 (Goukou Mudflat),20.764297,110.3978324,2025-01-08,12:00 PM,eBird - Traveling Count,180,1,5.,,4
S210173666,River Tern,Sterna aurantia,6656,2,CN-53,,L39572591,"G556(腾陇公路), 德宏傣族景颇族自治州, 云南省, CN (24.69, 97.992)",24.6904694,97.9921673,2025-01-20,01:02 PM,eBird - Stationary Count,15,1,,,7
S207835510,Forster's Tern,Sterna forsteri,6657,1,US-NC,New Hanover,L241664,Fort Fisher SRA--Basin Trail and Aquarium Pond,33.964264,-77.922871,2025-01-03,11:31 AM,eBird - Traveling Count,30,1,.492,,2
S210570885,Common Tern,Sterna hirundo,6674,8,ZA-NL,,L1955868,Durban--Offshore Pelagic (Do not log harbour/coastal birds here),-29.8945051,31.3334797,2025-01-24,05:32 PM,eBird - Traveling Count,79,1,38.643,,2
S208775585,Common Tern,Sterna hirundo,6674,10,CN-44,,L4206182,排沙沙岛 (Paisha Sandbar),20.9196754,110.4934931,2025-01-10,08:30 AM,eBird - Traveling Count,240,1,4.,,4
S210467139,Great Crested Tern,Thalasseus bergii,6717,12,ZA-NL,,L39662392,"MSC Cruise Terminal 4001, 德班 ZA-夸祖鲁/纳塔尔",-29.873712,31.048143,2025-01-24,02:00 PM,eBird - Traveling Count,30,1,.237,,2
S208491486,Great Crested Tern,Thalasseus bergii,6717,1,CN-44,,L4117278,沟口滩涂 (Goukou Mudflat),20.764297,110.3978324,2025-01-08,12:00 PM,eBird - Traveling Count,180,1,5.,,4
S208775585,tern sp.,Sterninae sp.,6728,10,CN-44,,L4206182,排沙沙岛 (Paisha Sandbar),20.9196754,110.4934931,2025-01-10,08:30 AM,eBird - Traveling Count,240,1,4.,,4
S208775585,gull/tern sp.,Laridae sp.,6729,10,CN-44,,L4206182,排沙沙岛 (Paisha Sandbar),20.9196754,110.4934931,2025-01-10,08:30 AM,eBird - Traveling Count,240,1,4.,,4
S208221895,Greater Flamingo,Phoenicopterus roseus,6734,15,CN-32,,L3651124,条子泥 (Tiaozini Tidal Flats),32.8754268,120.9679583,2025-01-04,08:00 AM,eBird - Traveling Count,480,1,50.,,10,,continue&#xff0c;15只
S207912011,Greater Flamingo,Phoenicopterus roseus,6734,15,CN-32,,L3651124,条子泥 (Tiaozini Tidal Flats),32.8754268,120.9679583,2025-01-04,08:46 AM,eBird - Traveling Count,221,1,32.15,,2,,C
S208802694,Little Grebe,Tachybaptus ruficollis,6749,5,CN-33,,L3166711,下渚湖 (Xiazhu Lake Wetlands),30.5171257,120.0532079,2025-01-11,11:06 AM,eBird - Traveling Count,215,1,9.264,,1
S207773660,Little Grebe,Tachybaptus ruficollis,6749,40,CN-32,,L13341721,东沙湖生态公园 (Dongshahu Eco-Park),31.340694,120.7731657,2025-01-01,01:58 PM,eBird - Traveling Count,180,1,10.,,1
S210156936,Little Grebe,Tachybaptus ruficollis,6749,4,CN-33,,L7784908,九龙国家湿地公园 (Jiulong National Wetland Park),28.3733869,119.8235226,2025-01-16,02:25 PM,eBird - Traveling Count,135,1,3.842,,1
S209215829,Little Grebe,Tachybaptus ruficollis,6749,30,CN-44,,L39392034,五浪排,21.774515,112.025916,2025-01-13,08:00 AM,eBird - Traveling Count,150,1,8.,,4
S209834982,Little Grebe,Tachybaptus ruficollis,6749,1,CN-63,,L22050022,"关塘村, 海南藏族自治州 CN-青海省 35.98347, 100.84121",35.983467,100.84121,2025-01-18,01:30 PM,eBird - Traveling Count,180,1,5.,,1
S210125518,Little Grebe,Tachybaptus ruficollis,6749,2,CN-11,,L5824445,北京大学 (Peking University),39.9938357,116.3103473,2025-01-21,09:40 AM,eBird - Traveling Count,50,1,2.,,1
S208567728,Little Grebe,Tachybaptus ruficollis,6749,1,CN-12,,L32413954,北大港水库 (Beidagang Reservoir),38.7358754,117.3537965,2025-01-09,10:40 AM,eBird - Traveling Count,199,1,20.,,4
S210156940,Little Grebe,Tachybaptus ruficollis,6749,X,CN-34,,L5765754,升金湖 (Shengjin Lake),30.3755681,117.1052885,2025-01-11,08:09 AM,eBird - Stationary Count,614,1,,,1
S209598222,Little Grebe,Tachybaptus ruficollis,6749,3,CN-42,,L5420922,华中科技大学 (Huazhong University of Science and Technology),30.5139737,114.4141428,2025-01-14,10:20 AM,eBird - Traveling Count,210,1,5.,,3
S210579237,Little Grebe,Tachybaptus ruficollis,6749,3,CN-37,,L39685514,南海水库,37.3158512,117.9526661,2025-01-25,02:50 PM,eBird - Traveling Count,50,1,2.,,2
